state,year,treated,adopt_year,event_time,teen_employment_rate,true_effect,post_adoption,state_fe,state_slope,common_trend,y0,teen_employment_rate_s1
29,2018,1,2013,5,57.237595,-1,1,.74142152,-.012202553,1.4400001,58.237595,59.217594
29,2019,1,2013,6,56.626125,-1,1,.74142152,-.012202553,1.52,57.626125,58.716125
30,2000,1,2013,-13,55.926559,0,0,.52368486,.0047584958,0,55.926559,55.926559
30,2001,1,2013,-12,55.633862,0,0,.52368486,.0047584958,.079999998,55.633862,55.743862
30,2002,1,2013,-11,55.742714,0,0,.52368486,.0047584958,.16,55.742714,55.962715
30,2003,1,2013,-10,55.820408,0,0,.52368486,.0047584958,.23999999,55.820408,56.15041
30,2004,1,2013,-9,55.433517,0,0,.52368486,.0047584958,.31999999,55.433517,55.873516
30,2005,1,2013,-8,55.679661,0,0,.52368486,.0047584958,.40000001,55.679661,56.22966
30,2006,1,2013,-7,55.460464,0,0,.52368486,.0047584958,.47999999,55.460464,56.120464
30,2007,1,2013,-6,55.596355,0,0,.52368486,.0047584958,.56,55.596355,56.366356
30,2008,1,2013,-5,56.723537,0,0,.52368486,.0047584958,.63999999,56.723537,57.603539
30,2009,1,2013,-4,55.563004,0,0,.52368486,.0047584958,.72000003,55.563004,56.553005
30,2010,1,2013,-3,56.783924,0,0,.52368486,.0047584958,.80000001,56.783924,57.883923
30,2011,1,2013,-2,56.282463,0,0,.52368486,.0047584958,.88,56.282463,57.492462
30,2012,1,2013,-1,56.458534,0,0,.52368486,.0047584958,.95999998,56.458534,57.778534
30,2013,1,2013,0,57.290489,-.25,1,.52368486,.0047584958,1.04,57.540489,58.72049
30,2014,1,2013,1,55.748932,-.5,1,.52368486,.0047584958,1.12,56.248932,57.288933
30,2015,1,2013,2,55.150486,-.75,1,.52368486,.0047584958,1.2,55.900486,56.800488
30,2016,1,2013,3,55.355515,-1,1,.52368486,.0047584958,1.28,56.355515,57.115513
30,2017,1,2013,4,55.778809,-1,1,.52368486,.0047584958,1.36,56.778809,57.648808
30,2018,1,2013,5,55.868145,-1,1,.52368486,.0047584958,1.4400001,56.868145,57.848145
30,2019,1,2013,6,55.623249,-1,1,.52368486,.0047584958,1.52,56.623249,57.713249
31,2000,1,2013,-13,53.341972,0,0,-2.1944335,-.0077605462,0,53.341972,53.341972
31,2001,1,2013,-12,54.077564,0,0,-2.1944335,-.0077605462,.079999998,54.077564,54.187565
31,2002,1,2013,-11,52.213116,0,0,-2.1944335,-.0077605462,.16,52.213116,52.433117
31,2003,1,2013,-10,52.563889,0,0,-2.1944335,-.0077605462,.23999999,52.563889,52.89389
31,2004,1,2013,-9,52.791157,0,0,-2.1944335,-.0077605462,.31999999,52.791157,53.231155
31,2005,1,2013,-8,53.41975,0,0,-2.1944335,-.0077605462,.40000001,53.41975,53.969749
31,2006,1,2013,-7,52.937241,0,0,-2.1944335,-.0077605462,.47999999,52.937241,53.59724
31,2007,1,2013,-6,54.047527,0,0,-2.1944335,-.0077605462,.56,54.047527,54.817528
31,2008,1,2013,-5,52.578377,0,0,-2.1944335,-.0077605462,.63999999,52.578377,53.458378
31,2009,1,2013,-4,53.255093,0,0,-2.1944335,-.0077605462,.72000003,53.255093,54.245094
31,2010,1,2013,-3,53.112915,0,0,-2.1944335,-.0077605462,.80000001,53.112915,54.212914
31,2011,1,2013,-2,53.295158,0,0,-2.1944335,-.0077605462,.88,53.295158,54.505157
31,2012,1,2013,-1,53.388512,0,0,-2.1944335,-.0077605462,.95999998,53.388512,54.708511
31,2013,1,2013,0,52.961205,-.25,1,-2.1944335,-.0077605462,1.04,53.211205,54.391205
31,2014,1,2013,1,53.404934,-.5,1,-2.1944335,-.0077605462,1.12,53.904934,54.944935
31,2015,1,2013,2,52.221016,-.75,1,-2.1944335,-.0077605462,1.2,52.971016,53.871017
31,2016,1,2013,3,52.872543,-1,1,-2.1944335,-.0077605462,1.28,53.872543,54.632542
31,2017,1,2013,4,53.371567,-1,1,-2.1944335,-.0077605462,1.36,54.371567,55.241566
31,2018,1,2013,5,52.891743,-1,1,-2.1944335,-.0077605462,1.4400001,53.891743,54.871742
31,2019,1,2013,6,53.517082,-1,1,-2.1944335,-.0077605462,1.52,54.517082,55.607082
32,2000,1,2013,-13,55.358772,0,0,.49793026,.012516094,0,55.358772,55.358772
32,2001,1,2013,-12,56.971645,0,0,.49793026,.012516094,.079999998,56.971645,57.081646
32,2002,1,2013,-11,55.979401,0,0,.49793026,.012516094,.16,55.979401,56.199402
32,2003,1,2013,-10,56.306137,0,0,.49793026,.012516094,.23999999,56.306137,56.636139
32,2004,1,2013,-9,55.828777,0,0,.49793026,.012516094,.31999999,55.828777,56.268776
32,2005,1,2013,-8,56.527779,0,0,.49793026,.012516094,.40000001,56.527779,57.077778
32,2006,1,2013,-7,56.673553,0,0,.49793026,.012516094,.47999999,56.673553,57.333553
32,2007,1,2013,-6,56.721245,0,0,.49793026,.012516094,.56,56.721245,57.491245
32,2008,1,2013,-5,55.516804,0,0,.49793026,.012516094,.63999999,55.516804,56.396805
32,2009,1,2013,-4,56.732212,0,0,.49793026,.012516094,.72000003,56.732212,57.722214
32,2010,1,2013,-3,56.666294,0,0,.49793026,.012516094,.80000001,56.666294,57.766293
32,2011,1,2013,-2,55.913052,0,0,.49793026,.012516094,.88,55.913052,57.123051
32,2012,1,2013,-1,56.636204,0,0,.49793026,.012516094,.95999998,56.636204,57.956203
32,2013,1,2013,0,56.858505,-.25,1,.49793026,.012516094,1.04,57.108505,58.288506
32,2014,1,2013,1,56.723236,-.5,1,.49793026,.012516094,1.12,57.223236,58.263237
32,2015,1,2013,2,55.7215,-.75,1,.49793026,.012516094,1.2,56.4715,57.371502
32,2016,1,2013,3,54.451248,-1,1,.49793026,.012516094,1.28,55.451248,56.211246
32,2017,1,2013,4,55.42725,-1,1,.49793026,.012516094,1.36,56.42725,57.297249
32,2018,1,2013,5,56.08149,-1,1,.49793026,.012516094,1.4400001,57.08149,58.061489
32,2019,1,2013,6,55.327969,-1,1,.49793026,.012516094,1.52,56.327969,57.417969
33,2000,1,2014,-14,55.748978,0,0,1.1218724,-.0036465377,0,55.748978,55.748978
33,2001,1,2014,-13,56.5508,0,0,1.1218724,-.0036465377,.079999998,56.5508,56.660801
33,2002,1,2014,-12,55.901798,0,0,1.1218724,-.0036465377,.16,55.901798,56.121799
33,2003,1,2014,-11,55.785522,0,0,1.1218724,-.0036465377,.23999999,55.785522,56.115524
33,2004,1,2014,-10,55.798542,0,0,1.1218724,-.0036465377,.31999999,55.798542,56.238541
33,2005,1,2014,-9,57.115036,0,0,1.1218724,-.0036465377,.40000001,57.115036,57.665035
33,2006,1,2014,-8,56.713539,0,0,1.1218724,-.0036465377,.47999999,56.713539,57.373539
33,2007,1,2014,-7,56.292515,0,0,1.1218724,-.0036465377,.56,56.292515,57.062515
33,2008,1,2014,-6,56.221149,0,0,1.1218724,-.0036465377,.63999999,56.221149,57.101151
33,2009,1,2014,-5,57.255306,0,0,1.1218724,-.0036465377,.72000003,57.255306,58.245308
33,2010,1,2014,-4,56.839878,0,0,1.1218724,-.0036465377,.80000001,56.839878,57.939877
33,2011,1,2014,-3,56.269222,0,0,1.1218724,-.0036465377,.88,56.269222,57.479221
33,2012,1,2014,-2,57.017559,0,0,1.1218724,-.0036465377,.95999998,57.017559,58.337559
33,2013,1,2014,-1,56.163853,0,0,1.1218724,-.0036465377,1.04,56.163853,57.593853
33,2014,1,2014,0,56.284863,-.25,1,1.1218724,-.0036465377,1.12,56.534863,57.824863
33,2015,1,2014,1,57.301731,-.5,1,1.1218724,-.0036465377,1.2,57.801731,58.951733
33,2016,1,2014,2,56.996803,-.75,1,1.1218724,-.0036465377,1.28,57.746803,58.756802
33,2017,1,2014,3,56.607929,-1,1,1.1218724,-.0036465377,1.36,57.607929,58.477928
33,2018,1,2014,4,57.19149,-1,1,1.1218724,-.0036465377,1.4400001,58.19149,59.17149
33,2019,1,2014,5,55.991703,-1,1,1.1218724,-.0036465377,1.52,56.991703,58.081703
34,2000,1,2014,-14,56.124474,0,0,.39595661,-.0000321074,0,56.124474,56.124474
34,2001,1,2014,-13,56.00119,0,0,.39595661,-.0000321074,.079999998,56.00119,56.111191
34,2002,1,2014,-12,55.237652,0,0,.39595661,-.0000321074,.16,55.237652,55.457653
34,2003,1,2014,-11,56.311672,0,0,.39595661,-.0000321074,.23999999,56.311672,56.641674
34,2004,1,2014,-10,55.680111,0,0,.39595661,-.0000321074,.31999999,55.680111,56.12011
34,2005,1,2014,-9,55.535664,0,0,.39595661,-.0000321074,.40000001,55.535664,56.085663
34,2006,1,2014,-8,56.126827,0,0,.39595661,-.0000321074,.47999999,56.126827,56.786827
34,2007,1,2014,-7,56.193474,0,0,.39595661,-.0000321074,.56,56.193474,56.963474
34,2008,1,2014,-6,55.366909,0,0,.39595661,-.0000321074,.63999999,55.366909,56.24691
34,2009,1,2014,-5,56.468689,0,0,.39595661,-.0000321074,.72000003,56.468689,57.458691
34,2010,1,2014,-4,55.671051,0,0,.39595661,-.0000321074,.80000001,55.671051,56.771049
34,2011,1,2014,-3,55.715664,0,0,.39595661,-.0000321074,.88,55.715664,56.925663
34,2012,1,2014,-2,55.80938,0,0,.39595661,-.0000321074,.95999998,55.80938,57.129379
34,2013,1,2014,-1,56.384708,0,0,.39595661,-.0000321074,1.04,56.384708,57.814709
34,2014,1,2014,0,56.345078,-.25,1,.39595661,-.0000321074,1.12,56.595078,57.885078
34,2015,1,2014,1,55.762897,-.5,1,.39595661,-.0000321074,1.2,56.262897,57.412899
34,2016,1,2014,2,55.371937,-.75,1,.39595661,-.0000321074,1.28,56.121937,57.131935
34,2017,1,2014,3,56.03109,-1,1,.39595661,-.0000321074,1.36,57.03109,57.901089
34,2018,1,2014,4,56.626537,-1,1,.39595661,-.0000321074,1.4400001,57.626537,58.606537
34,2019,1,2014,5,55.475555,-1,1,.39595661,-.0000321074,1.52,56.475555,57.565556
35,2000,1,2014,-14,54.220779,0,0,-.80514282,.0072020097,0,54.220779,54.220779
35,2001,1,2014,-13,54.435982,0,0,-.80514282,.0072020097,.079999998,54.435982,54.545982
35,2002,1,2014,-12,54.42136,0,0,-.80514282,.0072020097,.16,54.42136,54.641361
35,2003,1,2014,-11,54.122162,0,0,-.80514282,.0072020097,.23999999,54.122162,54.452164
35,2004,1,2014,-10,55.067493,0,0,-.80514282,.0072020097,.31999999,55.067493,55.507492
35,2005,1,2014,-9,54.590878,0,0,-.80514282,.0072020097,.40000001,54.590878,55.140877
35,2006,1,2014,-8,54.775627,0,0,-.80514282,.0072020097,.47999999,54.775627,55.435627
35,2007,1,2014,-7,54.844585,0,0,-.80514282,.0072020097,.56,54.844585,55.614586
35,2008,1,2014,-6,54.625938,0,0,-.80514282,.0072020097,.63999999,54.625938,55.505939
35,2009,1,2014,-5,54.879322,0,0,-.80514282,.0072020097,.72000003,54.879322,55.869324
35,2010,1,2014,-4,55.918358,0,0,-.80514282,.0072020097,.80000001,55.918358,57.018356
35,2011,1,2014,-3,56.128399,0,0,-.80514282,.0072020097,.88,56.128399,57.338398
35,2012,1,2014,-2,54.527069,0,0,-.80514282,.0072020097,.95999998,54.527069,55.847069
35,2013,1,2014,-1,55.554642,0,0,-.80514282,.0072020097,1.04,55.554642,56.984642
35,2014,1,2014,0,55.47887,-.25,1,-.80514282,.0072020097,1.12,55.72887,57.018871
35,2015,1,2014,1,55.588261,-.5,1,-.80514282,.0072020097,1.2,56.088261,57.238262
35,2016,1,2014,2,54.820885,-.75,1,-.80514282,.0072020097,1.28,55.570885,56.580883
35,2017,1,2014,3,54.465782,-1,1,-.80514282,.0072020097,1.36,55.465782,56.335781
35,2018,1,2014,4,54.603199,-1,1,-.80514282,.0072020097,1.4400001,55.603199,56.583199
35,2019,1,2014,5,55.189407,-1,1,-.80514282,.0072020097,1.52,56.189407,57.279408
36,2000,0,,,55.946701,0,0,.45556441,.064920433,0,55.946701,55.946701
36,2001,0,,,55.768471,0,0,.45556441,.064920433,.079999998,55.768471,55.768471
36,2002,0,,,55.909157,0,0,.45556441,.064920433,.16,55.909157,55.909157
36,2003,0,,,55.9445,0,0,.45556441,.064920433,.23999999,55.9445,55.9445
36,2004,0,,,56.545788,0,0,.45556441,.064920433,.31999999,56.545788,56.545788
36,2005,0,,,57.212246,0,0,.45556441,.064920433,.40000001,57.212246,57.212246
36,2006,0,,,57.433891,0,0,.45556441,.064920433,.47999999,57.433891,57.433891
36,2007,0,,,55.872978,0,0,.45556441,.064920433,.56,55.872978,55.872978
36,2008,0,,,57.012726,0,0,.45556441,.064920433,.63999999,57.012726,57.012726
36,2009,0,,,57.356037,0,0,.45556441,.064920433,.72000003,57.356037,57.356037
36,2010,0,,,56.836967,0,0,.45556441,.064920433,.80000001,56.836967,56.836967
36,2011,0,,,57.052586,0,0,.45556441,.064920433,.88,57.052586,57.052586
36,2012,0,,,56.733212,0,0,.45556441,.064920433,.95999998,56.733212,56.733212
36,2013,0,,,57.604912,0,0,.45556441,.064920433,1.04,57.604912,57.604912
36,2014,0,,,56.977215,0,0,.45556441,.064920433,1.12,56.977215,56.977215
36,2015,0,,,57.643761,0,0,.45556441,.064920433,1.2,57.643761,57.643761
36,2016,0,,,58.370125,0,0,.45556441,.064920433,1.28,58.370125,58.370125
36,2017,0,,,57.924721,0,0,.45556441,.064920433,1.36,57.924721,57.924721
36,2018,0,,,57.06525,0,0,.45556441,.064920433,1.4400001,57.06525,57.06525
36,2019,0,,,58.042065,0,0,.45556441,.064920433,1.52,58.042065,58.042065
37,2000,0,,,55.298054,0,0,.26430929,-.0053911908,0,55.298054,55.298054
37,2001,0,,,55.32206,0,0,.26430929,-.0053911908,.079999998,55.32206,55.32206
37,2002,0,,,56.00087,0,0,.26430929,-.0053911908,.16,56.00087,56.00087
37,2003,0,,,55.82835,0,0,.26430929,-.0053911908,.23999999,55.82835,55.82835
37,2004,0,,,55.221203,0,0,.26430929,-.0053911908,.31999999,55.221203,55.221203
37,2005,0,,,56.318108,0,0,.26430929,-.0053911908,.40000001,56.318108,56.318108
37,2006,0,,,56.273537,0,0,.26430929,-.0053911908,.47999999,56.273537,56.273537
37,2007,0,,,55.527164,0,0,.26430929,-.0053911908,.56,55.527164,55.527164
37,2008,0,,,55.686905,0,0,.26430929,-.0053911908,.63999999,55.686905,55.686905
37,2009,0,,,56.169426,0,0,.26430929,-.0053911908,.72000003,56.169426,56.169426
37,2010,0,,,56.067341,0,0,.26430929,-.0053911908,.80000001,56.067341,56.067341
37,2011,0,,,56.314285,0,0,.26430929,-.0053911908,.88,56.314285,56.314285
37,2012,0,,,55.275784,0,0,.26430929,-.0053911908,.95999998,55.275784,55.275784
37,2013,0,,,56.211315,0,0,.26430929,-.0053911908,1.04,56.211315,56.211315
37,2014,0,,,55.940563,0,0,.26430929,-.0053911908,1.12,55.940563,55.940563
37,2015,0,,,55.769932,0,0,.26430929,-.0053911908,1.2,55.769932,55.769932
37,2016,0,,,56.403065,0,0,.26430929,-.0053911908,1.28,56.403065,56.403065
37,2017,0,,,56.760963,0,0,.26430929,-.0053911908,1.36,56.760963,56.760963
37,2018,0,,,56.526089,0,0,.26430929,-.0053911908,1.4400001,56.526089,56.526089
37,2019,0,,,57.359562,0,0,.26430929,-.0053911908,1.52,57.359562,57.359562
38,2000,0,,,54.608032,0,0,.016541651,-.0085126851,0,54.608032,54.608032
38,2001,0,,,55.682648,0,0,.016541651,-.0085126851,.079999998,55.682648,55.682648
38,2002,0,,,55.018364,0,0,.016541651,-.0085126851,.16,55.018364,55.018364
38,2003,0,,,54.758915,0,0,.016541651,-.0085126851,.23999999,54.758915,54.758915
38,2004,0,,,56.043274,0,0,.016541651,-.0085126851,.31999999,56.043274,56.043274
38,2005,0,,,55.370125,0,0,.016541651,-.0085126851,.40000001,55.370125,55.370125
38,2006,0,,,55.267708,0,0,.016541651,-.0085126851,.47999999,55.267708,55.267708
38,2007,0,,,55.797352,0,0,.016541651,-.0085126851,.56,55.797352,55.797352
38,2008,0,,,54.393154,0,0,.016541651,-.0085126851,.63999999,54.393154,54.393154
38,2009,0,,,56.070889,0,0,.016541651,-.0085126851,.72000003,56.070889,56.070889
38,2010,0,,,55.425842,0,0,.016541651,-.0085126851,.80000001,55.425842,55.425842
38,2011,0,,,54.862434,0,0,.016541651,-.0085126851,.88,54.862434,54.862434
38,2012,0,,,55.898354,0,0,.016541651,-.0085126851,.95999998,55.898354,55.898354
38,2013,0,,,55.65646,0,0,.016541651,-.0085126851,1.04,55.65646,55.65646
38,2014,0,,,56.046391,0,0,.016541651,-.0085126851,1.12,56.046391,56.046391
38,2015,0,,,55.239868,0,0,.016541651,-.0085126851,1.2,55.239868,55.239868
38,2016,0,,,55.982708,0,0,.016541651,-.0085126851,1.28,55.982708,55.982708
38,2017,0,,,55.733307,0,0,.016541651,-.0085126851,1.36,55.733307,55.733307
38,2018,0,,,56.571602,0,0,.016541651,-.0085126851,1.4400001,56.571602,56.571602
38,2019,0,,,57.527512,0,0,.016541651,-.0085126851,1.52,57.527512,57.527512
39,2000,0,,,54.506989,0,0,-.67614084,-.034303918,0,54.506989,54.506989
39,2001,0,,,55.358219,0,0,-.67614084,-.034303918,.079999998,55.358219,55.358219
39,2002,0,,,54.645775,0,0,-.67614084,-.034303918,.16,54.645775,54.645775
39,2003,0,,,55.077053,0,0,-.67614084,-.034303918,.23999999,55.077053,55.077053
39,2004,0,,,54.766239,0,0,-.67614084,-.034303918,.31999999,54.766239,54.766239
39,2005,0,,,54.563007,0,0,-.67614084,-.034303918,.40000001,54.563007,54.563007
39,2006,0,,,53.358849,0,0,-.67614084,-.034303918,.47999999,53.358849,53.358849
39,2007,0,,,54.690231,0,0,-.67614084,-.034303918,.56,54.690231,54.690231
39,2008,0,,,54.4534,0,0,-.67614084,-.034303918,.63999999,54.4534,54.4534
39,2009,0,,,54.55714,0,0,-.67614084,-.034303918,.72000003,54.55714,54.55714
39,2010,0,,,54.831013,0,0,-.67614084,-.034303918,.80000001,54.831013,54.831013
39,2011,0,,,54.673725,0,0,-.67614084,-.034303918,.88,54.673725,54.673725
39,2012,0,,,55.263348,0,0,-.67614084,-.034303918,.95999998,55.263348,55.263348
39,2013,0,,,55.307835,0,0,-.67614084,-.034303918,1.04,55.307835,55.307835
39,2014,0,,,54.761654,0,0,-.67614084,-.034303918,1.12,54.761654,54.761654
39,2015,0,,,55.289555,0,0,-.67614084,-.034303918,1.2,55.289555,55.289555
39,2016,0,,,54.712425,0,0,-.67614084,-.034303918,1.28,54.712425,54.712425
39,2017,0,,,54.867081,0,0,-.67614084,-.034303918,1.36,54.867081,54.867081
39,2018,0,,,55.137589,0,0,-.67614084,-.034303918,1.4400001,55.137589,55.137589
39,2019,0,,,54.627483,0,0,-.67614084,-.034303918,1.52,54.627483,54.627483
40,2000,0,,,52.777893,0,0,-1.692035,-.02198144,0,52.777893,52.777893
40,2001,0,,,53.528912,0,0,-1.692035,-.02198144,.079999998,53.528912,53.528912
40,2002,0,,,52.772736,0,0,-1.692035,-.02198144,.16,52.772736,52.772736
40,2003,0,,,53.24205,0,0,-1.692035,-.02198144,.23999999,53.24205,53.24205
40,2004,0,,,52.809189,0,0,-1.692035,-.02198144,.31999999,52.809189,52.809189
40,2005,0,,,54.213421,0,0,-1.692035,-.02198144,.40000001,54.213421,54.213421
40,2006,0,,,54.055077,0,0,-1.692035,-.02198144,.47999999,54.055077,54.055077
40,2007,0,,,53.291943,0,0,-1.692035,-.02198144,.56,53.291943,53.291943
40,2008,0,,,54.475113,0,0,-1.692035,-.02198144,.63999999,54.475113,54.475113
40,2009,0,,,54.390625,0,0,-1.692035,-.02198144,.72000003,54.390625,54.390625
40,2010,0,,,52.563808,0,0,-1.692035,-.02198144,.80000001,52.563808,52.563808
40,2011,0,,,55.614075,0,0,-1.692035,-.02198144,.88,55.614075,55.614075
40,2012,0,,,54.119526,0,0,-1.692035,-.02198144,.95999998,54.119526,54.119526
40,2013,0,,,54.0821,0,0,-1.692035,-.02198144,1.04,54.0821,54.0821
40,2014,0,,,54.527424,0,0,-1.692035,-.02198144,1.12,54.527424,54.527424
40,2015,0,,,54.402992,0,0,-1.692035,-.02198144,1.2,54.402992,54.402992
40,2016,0,,,54.38015,0,0,-1.692035,-.02198144,1.28,54.38015,54.38015
40,2017,0,,,54.624702,0,0,-1.692035,-.02198144,1.36,54.624702,54.624702
40,2018,0,,,54.8839,0,0,-1.692035,-.02198144,1.4400001,54.8839,54.8839
40,2019,0,,,54.974068,0,0,-1.692035,-.02198144,1.52,54.974068,54.974068
41,2000,0,,,56.940014,0,0,1.5861044,.010764723,0,56.940014,56.940014
41,2001,0,,,55.885593,0,0,1.5861044,.010764723,.079999998,55.885593,55.885593
41,2002,0,,,56.77647,0,0,1.5861044,.010764723,.16,56.77647,56.77647
41,2003,0,,,56.747402,0,0,1.5861044,.010764723,.23999999,56.747402,56.747402
41,2004,0,,,57.749695,0,0,1.5861044,.010764723,.31999999,57.749695,57.749695
41,2005,0,,,57.306801,0,0,1.5861044,.010764723,.40000001,57.306801,57.306801
41,2006,0,,,57.498398,0,0,1.5861044,.010764723,.47999999,57.498398,57.498398
41,2007,0,,,57.310562,0,0,1.5861044,.010764723,.56,57.310562,57.310562
41,2008,0,,,57.200863,0,0,1.5861044,.010764723,.63999999,57.200863,57.200863
41,2009,0,,,57.671772,0,0,1.5861044,.010764723,.72000003,57.671772,57.671772
41,2010,0,,,56.02932,0,0,1.5861044,.010764723,.80000001,56.02932,56.02932
41,2011,0,,,57.124218,0,0,1.5861044,.010764723,.88,57.124218,57.124218
41,2012,0,,,57.841354,0,0,1.5861044,.010764723,.95999998,57.841354,57.841354
41,2013,0,,,57.235828,0,0,1.5861044,.010764723,1.04,57.235828,57.235828
41,2014,0,,,58.397224,0,0,1.5861044,.010764723,1.12,58.397224,58.397224
41,2015,0,,,58.623074,0,0,1.5861044,.010764723,1.2,58.623074,58.623074
41,2016,0,,,58.7411,0,0,1.5861044,.010764723,1.28,58.7411,58.7411
41,2017,0,,,57.452156,0,0,1.5861044,.010764723,1.36,57.452156,57.452156
41,2018,0,,,58.014927,0,0,1.5861044,.010764723,1.4400001,58.014927,58.014927
41,2019,0,,,58.274956,0,0,1.5861044,.010764723,1.52,58.274956,58.274956
42,2000,0,,,50.46225,0,0,-3.5761983,-.0096070822,0,50.46225,50.46225
42,2001,0,,,52.100643,0,0,-3.5761983,-.0096070822,.079999998,52.100643,52.100643
42,2002,0,,,52.181473,0,0,-3.5761983,-.0096070822,.16,52.181473,52.181473
42,2003,0,,,52.116573,0,0,-3.5761983,-.0096070822,.23999999,52.116573,52.116573
42,2004,0,,,51.172276,0,0,-3.5761983,-.0096070822,.31999999,51.172276,51.172276
42,2005,0,,,51.994293,0,0,-3.5761983,-.0096070822,.40000001,51.994293,51.994293
42,2006,0,,,50.986893,0,0,-3.5761983,-.0096070822,.47999999,50.986893,50.986893
42,2007,0,,,51.84211,0,0,-3.5761983,-.0096070822,.56,51.84211,51.84211
42,2008,0,,,51.361546,0,0,-3.5761983,-.0096070822,.63999999,51.361546,51.361546
42,2009,0,,,51.997101,0,0,-3.5761983,-.0096070822,.72000003,51.997101,51.997101
42,2010,0,,,51.563839,0,0,-3.5761983,-.0096070822,.80000001,51.563839,51.563839
42,2011,0,,,52.511497,0,0,-3.5761983,-.0096070822,.88,52.511497,52.511497
42,2012,0,,,51.379128,0,0,-3.5761983,-.0096070822,.95999998,51.379128,51.379128
42,2013,0,,,52.852211,0,0,-3.5761983,-.0096070822,1.04,52.852211,52.852211
42,2014,0,,,52.840252,0,0,-3.5761983,-.0096070822,1.12,52.840252,52.840252
42,2015,0,,,52.315113,0,0,-3.5761983,-.0096070822,1.2,52.315113,52.315113
42,2016,0,,,53.320332,0,0,-3.5761983,-.0096070822,1.28,53.320332,53.320332
42,2017,0,,,52.141651,0,0,-3.5761983,-.0096070822,1.36,52.141651,52.141651
42,2018,0,,,52.755135,0,0,-3.5761983,-.0096070822,1.4400001,52.755135,52.755135
42,2019,0,,,52.707474,0,0,-3.5761983,-.0096070822,1.52,52.707474,52.707474
43,2000,0,,,54.685707,0,0,-.53302652,.0048035323,0,54.685707,54.685707
43,2001,0,,,54.550045,0,0,-.53302652,.0048035323,.079999998,54.550045,54.550045
43,2002,0,,,54.879551,0,0,-.53302652,.0048035323,.16,54.879551,54.879551
43,2003,0,,,55.789967,0,0,-.53302652,.0048035323,.23999999,55.789967,55.789967
43,2004,0,,,55.65826,0,0,-.53302652,.0048035323,.31999999,55.65826,55.65826
43,2005,0,,,54.738293,0,0,-.53302652,.0048035323,.40000001,54.738293,54.738293
43,2006,0,,,53.902115,0,0,-.53302652,.0048035323,.47999999,53.902115,53.902115
43,2007,0,,,55.39061,0,0,-.53302652,.0048035323,.56,55.39061,55.39061
43,2008,0,,,55.890465,0,0,-.53302652,.0048035323,.63999999,55.890465,55.890465
43,2009,0,,,55.431435,0,0,-.53302652,.0048035323,.72000003,55.431435,55.431435
43,2010,0,,,55.503357,0,0,-.53302652,.0048035323,.80000001,55.503357,55.503357
43,2011,0,,,54.893559,0,0,-.53302652,.0048035323,.88,54.893559,54.893559
43,2012,0,,,55.563694,0,0,-.53302652,.0048035323,.95999998,55.563694,55.563694
43,2013,0,,,56.107304,0,0,-.53302652,.0048035323,1.04,56.107304,56.107304
43,2014,0,,,55.369465,0,0,-.53302652,.0048035323,1.12,55.369465,55.369465
43,2015,0,,,55.490051,0,0,-.53302652,.0048035323,1.2,55.490051,55.490051
43,2016,0,,,55.921257,0,0,-.53302652,.0048035323,1.28,55.921257,55.921257
43,2017,0,,,55.741699,0,0,-.53302652,.0048035323,1.36,55.741699,55.741699
43,2018,0,,,57.141312,0,0,-.53302652,.0048035323,1.4400001,57.141312,57.141312
43,2019,0,,,54.8288,0,0,-.53302652,.0048035323,1.52,54.8288,54.8288
44,2000,0,,,52.666012,0,0,-2.466064,.0073676175,0,52.666012,52.666012
44,2001,0,,,52.870636,0,0,-2.466064,.0073676175,.079999998,52.870636,52.870636
44,2002,0,,,51.995441,0,0,-2.466064,.0073676175,.16,51.995441,51.995441
44,2003,0,,,52.911095,0,0,-2.466064,.0073676175,.23999999,52.911095,52.911095
44,2004,0,,,54.087872,0,0,-2.466064,.0073676175,.31999999,54.087872,54.087872
44,2005,0,,,53.078255,0,0,-2.466064,.0073676175,.40000001,53.078255,53.078255
44,2006,0,,,52.301399,0,0,-2.466064,.0073676175,.47999999,52.301399,52.301399
44,2007,0,,,52.569283,0,0,-2.466064,.0073676175,.56,52.569283,52.569283
44,2008,0,,,51.886494,0,0,-2.466064,.0073676175,.63999999,51.886494,51.886494
44,2009,0,,,54.22847,0,0,-2.466064,.0073676175,.72000003,54.22847,54.22847
44,2010,0,,,52.559738,0,0,-2.466064,.0073676175,.80000001,52.559738,52.559738
44,2011,0,,,54.10099,0,0,-2.466064,.0073676175,.88,54.10099,54.10099
44,2012,0,,,53.667881,0,0,-2.466064,.0073676175,.95999998,53.667881,53.667881
44,2013,0,,,53.903515,0,0,-2.466064,.0073676175,1.04,53.903515,53.903515
44,2014,0,,,54.559933,0,0,-2.466064,.0073676175,1.12,54.559933,54.559933
44,2015,0,,,53.665966,0,0,-2.466064,.0073676175,1.2,53.665966,53.665966
44,2016,0,,,53.056713,0,0,-2.466064,.0073676175,1.28,53.056713,53.056713
44,2017,0,,,53.283176,0,0,-2.466064,.0073676175,1.36,53.283176,53.283176
44,2018,0,,,53.989799,0,0,-2.466064,.0073676175,1.4400001,53.989799,53.989799
44,2019,0,,,54.870853,0,0,-2.466064,.0073676175,1.52,54.870853,54.870853
45,2000,0,,,54.086941,0,0,-1.5704238,.011763592,0,54.086941,54.086941
