state,year,treated,adopt_year,event_time,teen_employment_rate,true_effect,post_adoption,state_fe,state_slope,common_trend,y0,teen_employment_rate_s1,keep_after_merge,draw
28,2003,1,2012,-9,54.758663,0,0,-.81318891,-.0098572774,.23999999,54.758663,55.088665,1,.36902675
28,2005,1,2012,-7,54.487133,0,0,-.81318891,-.0098572774,.40000001,54.487133,55.037132,1,.79419214
28,2006,1,2012,-6,54.938461,0,0,-.81318891,-.0098572774,.47999999,54.938461,55.598461,1,.62208706
28,2007,1,2012,-5,53.534348,0,0,-.81318891,-.0098572774,.56,53.534348,54.304348,1,.91036832
28,2008,1,2012,-4,54.437302,0,0,-.81318891,-.0098572774,.63999999,54.437302,55.317303,1,.84583867
28,2009,1,2012,-3,55.124557,0,0,-.81318891,-.0098572774,.72000003,55.124557,56.114559,1,.12018107
28,2010,1,2012,-2,54.587677,0,0,-.81318891,-.0098572774,.80000001,54.587677,55.687675,1,.53751081
28,2011,1,2012,-1,53.916134,0,0,-.81318891,-.0098572774,.88,53.916134,55.126133,1,.38810012
28,2012,1,2012,0,54.889782,-.25,1,-.81318891,-.0098572774,.95999998,55.139782,56.209782,1,.66530293
28,2014,1,2012,2,54.907116,-.75,1,-.81318891,-.0098572774,1.12,55.657116,56.447117,1,.51534659
28,2015,1,2012,3,54.738194,-1,1,-.81318891,-.0098572774,1.2,55.738194,56.388195,1,.33406961
28,2016,1,2012,4,54.295113,-1,1,-.81318891,-.0098572774,1.28,55.295113,56.055111,1,.83358991
28,2019,1,2012,7,53.396893,-1,1,-.81318891,-.0098572774,1.52,54.396893,55.486893,1,.52063936
29,2000,1,2013,-13,56.06179,0,0,.74142152,-.012202553,0,56.06179,56.06179,1,.80540973
29,2001,1,2013,-12,55.393414,0,0,.74142152,-.012202553,.079999998,55.393414,55.503414,1,.62791979
29,2002,1,2013,-11,55.41003,0,0,.74142152,-.012202553,.16,55.41003,55.630032,1,.71357715
29,2004,1,2013,-9,55.325565,0,0,.74142152,-.012202553,.31999999,55.325565,55.765564,1,.094470412
29,2005,1,2013,-8,55.538197,0,0,.74142152,-.012202553,.40000001,55.538197,56.088196,1,.62745064
29,2006,1,2013,-7,56.893719,0,0,.74142152,-.012202553,.47999999,56.893719,57.553719,1,.20279595
29,2007,1,2013,-6,56.433865,0,0,.74142152,-.012202553,.56,56.433865,57.203865,1,.75242424
29,2008,1,2013,-5,56.815563,0,0,.74142152,-.012202553,.63999999,56.815563,57.695564,1,.89325643
29,2009,1,2013,-4,56.341965,0,0,.74142152,-.012202553,.72000003,56.341965,57.331966,1,.32299221
29,2010,1,2013,-3,56.867699,0,0,.74142152,-.012202553,.80000001,56.867699,57.967697,1,.19093913
29,2011,1,2013,-2,57.174412,0,0,.74142152,-.012202553,.88,57.174412,58.384411,1,.10065764
29,2012,1,2013,-1,55.990898,0,0,.74142152,-.012202553,.95999998,55.990898,57.310898,1,.51827168
29,2013,1,2013,0,56.49818,-.25,1,.74142152,-.012202553,1.04,56.74818,57.928181,1,.10284007
29,2014,1,2013,1,55.674908,-.5,1,.74142152,-.012202553,1.12,56.174908,57.214909,1,.77238196
29,2015,1,2013,2,56.325695,-.75,1,.74142152,-.012202553,1.2,57.075695,57.975697,1,.15572363
29,2016,1,2013,3,55.867249,-1,1,.74142152,-.012202553,1.28,56.867249,57.627247,1,.7893554
29,2017,1,2013,4,55.904816,-1,1,.74142152,-.012202553,1.36,56.904816,57.774815,1,.29301512
29,2018,1,2013,5,57.237595,-1,1,.74142152,-.012202553,1.4400001,58.237595,59.217594,1,.027073324
29,2019,1,2013,6,56.626125,-1,1,.74142152,-.012202553,1.52,57.626125,58.716125,1,.20244728
30,2000,1,2013,-13,55.926559,0,0,.52368486,.0047584958,0,55.926559,55.926559,1,.23393176
30,2001,1,2013,-12,55.633862,0,0,.52368486,.0047584958,.079999998,55.633862,55.743862,1,.25203896
30,2002,1,2013,-11,55.742714,0,0,.52368486,.0047584958,.16,55.742714,55.962715,1,.50940943
30,2003,1,2013,-10,55.820408,0,0,.52368486,.0047584958,.23999999,55.820408,56.15041,1,.32501006
30,2004,1,2013,-9,55.433517,0,0,.52368486,.0047584958,.31999999,55.433517,55.873516,1,.9833017
30,2005,1,2013,-8,55.679661,0,0,.52368486,.0047584958,.40000001,55.679661,56.22966,1,.23521346
30,2006,1,2013,-7,55.460464,0,0,.52368486,.0047584958,.47999999,55.460464,56.120464,1,.33383715
30,2007,1,2013,-6,55.596355,0,0,.52368486,.0047584958,.56,55.596355,56.366356,1,.70051277
30,2008,1,2013,-5,56.723537,0,0,.52368486,.0047584958,.63999999,56.723537,57.603539,1,.61538357
30,2009,1,2013,-4,55.563004,0,0,.52368486,.0047584958,.72000003,55.563004,56.553005,1,.31840947
30,2010,1,2013,-3,56.783924,0,0,.52368486,.0047584958,.80000001,56.783924,57.883923,1,.85065097
30,2011,1,2013,-2,56.282463,0,0,.52368486,.0047584958,.88,56.282463,57.492462,1,.76868916
30,2012,1,2013,-1,56.458534,0,0,.52368486,.0047584958,.95999998,56.458534,57.778534,1,.66767478
30,2013,1,2013,0,57.290489,-.25,1,.52368486,.0047584958,1.04,57.540489,58.72049,1,.48197895
30,2014,1,2013,1,55.748932,-.5,1,.52368486,.0047584958,1.12,56.248932,57.288933,1,.95522422
30,2015,1,2013,2,55.150486,-.75,1,.52368486,.0047584958,1.2,55.900486,56.800488,1,.85044104
30,2016,1,2013,3,55.355515,-1,1,.52368486,.0047584958,1.28,56.355515,57.115513,1,.59363538
30,2017,1,2013,4,55.778809,-1,1,.52368486,.0047584958,1.36,56.778809,57.648808,1,.080266438
30,2018,1,2013,5,55.868145,-1,1,.52368486,.0047584958,1.4400001,56.868145,57.848145,1,.24641958
30,2019,1,2013,6,55.623249,-1,1,.52368486,.0047584958,1.52,56.623249,57.713249,1,.21070264
31,2000,1,2013,-13,53.341972,0,0,-2.1944335,-.0077605462,0,53.341972,53.341972,1,.8775453
31,2001,1,2013,-12,54.077564,0,0,-2.1944335,-.0077605462,.079999998,54.077564,54.187565,1,.44803098
31,2003,1,2013,-10,52.563889,0,0,-2.1944335,-.0077605462,.23999999,52.563889,52.89389,1,.65394956
31,2004,1,2013,-9,52.791157,0,0,-2.1944335,-.0077605462,.31999999,52.791157,53.231155,1,.30984673
31,2006,1,2013,-7,52.937241,0,0,-2.1944335,-.0077605462,.47999999,52.937241,53.59724,1,.87252879
31,2007,1,2013,-6,54.047527,0,0,-2.1944335,-.0077605462,.56,54.047527,54.817528,1,.45322227
31,2008,1,2013,-5,52.578377,0,0,-2.1944335,-.0077605462,.63999999,52.578377,53.458378,1,.86903846
31,2010,1,2013,-3,53.112915,0,0,-2.1944335,-.0077605462,.80000001,53.112915,54.212914,1,.95746666
31,2012,1,2013,-1,53.388512,0,0,-2.1944335,-.0077605462,.95999998,53.388512,54.708511,1,.79420298
31,2014,1,2013,1,53.404934,-.5,1,-2.1944335,-.0077605462,1.12,53.904934,54.944935,1,.73400313
31,2015,1,2013,2,52.221016,-.75,1,-2.1944335,-.0077605462,1.2,52.971016,53.871017,1,.48876897
31,2016,1,2013,3,52.872543,-1,1,-2.1944335,-.0077605462,1.28,53.872543,54.632542,1,.31673655
31,2018,1,2013,5,52.891743,-1,1,-2.1944335,-.0077605462,1.4400001,53.891743,54.871742,1,.41285208
31,2019,1,2013,6,53.517082,-1,1,-2.1944335,-.0077605462,1.52,54.517082,55.607082,1,.93623459
32,2000,1,2013,-13,55.358772,0,0,.49793026,.012516094,0,55.358772,55.358772,1,.35600355
32,2001,1,2013,-12,56.971645,0,0,.49793026,.012516094,.079999998,56.971645,57.081646,1,.14440729
32,2002,1,2013,-11,55.979401,0,0,.49793026,.012516094,.16,55.979401,56.199402,1,.78826255
32,2003,1,2013,-10,56.306137,0,0,.49793026,.012516094,.23999999,56.306137,56.636139,1,.068643205
32,2004,1,2013,-9,55.828777,0,0,.49793026,.012516094,.31999999,55.828777,56.268776,1,.12351238
32,2005,1,2013,-8,56.527779,0,0,.49793026,.012516094,.40000001,56.527779,57.077778,1,.624951
32,2006,1,2013,-7,56.673553,0,0,.49793026,.012516094,.47999999,56.673553,57.333553,1,.5047183
32,2007,1,2013,-6,56.721245,0,0,.49793026,.012516094,.56,56.721245,57.491245,1,.69544059
32,2008,1,2013,-5,55.516804,0,0,.49793026,.012516094,.63999999,55.516804,56.396805,1,.49281058
32,2009,1,2013,-4,56.732212,0,0,.49793026,.012516094,.72000003,56.732212,57.722214,1,.43799272
32,2010,1,2013,-3,56.666294,0,0,.49793026,.012516094,.80000001,56.666294,57.766293,1,.18114001
32,2011,1,2013,-2,55.913052,0,0,.49793026,.012516094,.88,55.913052,57.123051,1,.41916341
32,2012,1,2013,-1,56.636204,0,0,.49793026,.012516094,.95999998,56.636204,57.956203,1,.49849868
32,2013,1,2013,0,56.858505,-.25,1,.49793026,.012516094,1.04,57.108505,58.288506,1,.99525928
32,2014,1,2013,1,56.723236,-.5,1,.49793026,.012516094,1.12,57.223236,58.263237,1,.17786232
32,2015,1,2013,2,55.7215,-.75,1,.49793026,.012516094,1.2,56.4715,57.371502,1,.6173957
32,2016,1,2013,3,54.451248,-1,1,.49793026,.012516094,1.28,55.451248,56.211246,1,.86544037
32,2017,1,2013,4,55.42725,-1,1,.49793026,.012516094,1.36,56.42725,57.297249,1,.077871762
32,2018,1,2013,5,56.08149,-1,1,.49793026,.012516094,1.4400001,57.08149,58.061489,1,.019742494
32,2019,1,2013,6,55.327969,-1,1,.49793026,.012516094,1.52,56.327969,57.417969,1,.098717757
33,2000,1,2014,-14,55.748978,0,0,1.1218724,-.0036465377,0,55.748978,55.748978,1,.10632586
33,2001,1,2014,-13,56.5508,0,0,1.1218724,-.0036465377,.079999998,56.5508,56.660801,1,.85199791
33,2002,1,2014,-12,55.901798,0,0,1.1218724,-.0036465377,.16,55.901798,56.121799,1,.26687557
33,2003,1,2014,-11,55.785522,0,0,1.1218724,-.0036465377,.23999999,55.785522,56.115524,1,.53234762
33,2004,1,2014,-10,55.798542,0,0,1.1218724,-.0036465377,.31999999,55.798542,56.238541,1,.0885382
33,2005,1,2014,-9,57.115036,0,0,1.1218724,-.0036465377,.40000001,57.115036,57.665035,1,.6139217
33,2006,1,2014,-8,56.713539,0,0,1.1218724,-.0036465377,.47999999,56.713539,57.373539,1,.98856229
33,2007,1,2014,-7,56.292515,0,0,1.1218724,-.0036465377,.56,56.292515,57.062515,1,.53965276
33,2008,1,2014,-6,56.221149,0,0,1.1218724,-.0036465377,.63999999,56.221149,57.101151,1,.4628537
33,2009,1,2014,-5,57.255306,0,0,1.1218724,-.0036465377,.72000003,57.255306,58.245308,1,.40217724
33,2010,1,2014,-4,56.839878,0,0,1.1218724,-.0036465377,.80000001,56.839878,57.939877,1,.29791114
33,2011,1,2014,-3,56.269222,0,0,1.1218724,-.0036465377,.88,56.269222,57.479221,1,.66949105
33,2012,1,2014,-2,57.017559,0,0,1.1218724,-.0036465377,.95999998,57.017559,58.337559,1,.24005233
33,2013,1,2014,-1,56.163853,0,0,1.1218724,-.0036465377,1.04,56.163853,57.593853,1,.15786971
33,2014,1,2014,0,56.284863,-.25,1,1.1218724,-.0036465377,1.12,56.534863,57.824863,1,.49242955
33,2015,1,2014,1,57.301731,-.5,1,1.1218724,-.0036465377,1.2,57.801731,58.951733,1,.075057134
33,2016,1,2014,2,56.996803,-.75,1,1.1218724,-.0036465377,1.28,57.746803,58.756802,1,.95841181
33,2017,1,2014,3,56.607929,-1,1,1.1218724,-.0036465377,1.36,57.607929,58.477928,1,.7819404
33,2018,1,2014,4,57.19149,-1,1,1.1218724,-.0036465377,1.4400001,58.19149,59.17149,1,.93697923
33,2019,1,2014,5,55.991703,-1,1,1.1218724,-.0036465377,1.52,56.991703,58.081703,1,.57356858
34,2000,1,2014,-14,56.124474,0,0,.39595661,-.0000321074,0,56.124474,56.124474,1,.91309869
34,2001,1,2014,-13,56.00119,0,0,.39595661,-.0000321074,.079999998,56.00119,56.111191,1,.92562562
34,2002,1,2014,-12,55.237652,0,0,.39595661,-.0000321074,.16,55.237652,55.457653,1,.076586686
34,2003,1,2014,-11,56.311672,0,0,.39595661,-.0000321074,.23999999,56.311672,56.641674,1,.1896589
34,2004,1,2014,-10,55.680111,0,0,.39595661,-.0000321074,.31999999,55.680111,56.12011,1,.24581704
34,2005,1,2014,-9,55.535664,0,0,.39595661,-.0000321074,.40000001,55.535664,56.085663,1,.95459938
34,2006,1,2014,-8,56.126827,0,0,.39595661,-.0000321074,.47999999,56.126827,56.786827,1,.26236105
34,2007,1,2014,-7,56.193474,0,0,.39595661,-.0000321074,.56,56.193474,56.963474,1,.6649614
34,2008,1,2014,-6,55.366909,0,0,.39595661,-.0000321074,.63999999,55.366909,56.24691,1,.42902645
34,2009,1,2014,-5,56.468689,0,0,.39595661,-.0000321074,.72000003,56.468689,57.458691,1,.10978751
34,2010,1,2014,-4,55.671051,0,0,.39595661,-.0000321074,.80000001,55.671051,56.771049,1,.39249378
34,2011,1,2014,-3,55.715664,0,0,.39595661,-.0000321074,.88,55.715664,56.925663,1,.45343921
34,2012,1,2014,-2,55.80938,0,0,.39595661,-.0000321074,.95999998,55.80938,57.129379,1,.83246082
34,2013,1,2014,-1,56.384708,0,0,.39595661,-.0000321074,1.04,56.384708,57.814709,1,.24475636
34,2014,1,2014,0,56.345078,-.25,1,.39595661,-.0000321074,1.12,56.595078,57.885078,1,.76211804
34,2015,1,2014,1,55.762897,-.5,1,.39595661,-.0000321074,1.2,56.262897,57.412899,1,.8467896
34,2016,1,2014,2,55.371937,-.75,1,.39595661,-.0000321074,1.28,56.121937,57.131935,1,.59774274
34,2017,1,2014,3,56.03109,-1,1,.39595661,-.0000321074,1.36,57.03109,57.901089,1,.51956177
34,2018,1,2014,4,56.626537,-1,1,.39595661,-.0000321074,1.4400001,57.626537,58.606537,1,.02316111
34,2019,1,2014,5,55.475555,-1,1,.39595661,-.0000321074,1.52,56.475555,57.565556,1,.57638222
35,2000,1,2014,-14,54.220779,0,0,-.80514282,.0072020097,0,54.220779,54.220779,1,.72350866
35,2001,1,2014,-13,54.435982,0,0,-.80514282,.0072020097,.079999998,54.435982,54.545982,1,.9843986
35,2002,1,2014,-12,54.42136,0,0,-.80514282,.0072020097,.16,54.42136,54.641361,1,.48188809
35,2003,1,2014,-11,54.122162,0,0,-.80514282,.0072020097,.23999999,54.122162,54.452164,1,.52607906
35,2004,1,2014,-10,55.067493,0,0,-.80514282,.0072020097,.31999999,55.067493,55.507492,1,.90525669
35,2006,1,2014,-8,54.775627,0,0,-.80514282,.0072020097,.47999999,54.775627,55.435627,1,.48804376
35,2007,1,2014,-7,54.844585,0,0,-.80514282,.0072020097,.56,54.844585,55.614586,1,.44116646
35,2008,1,2014,-6,54.625938,0,0,-.80514282,.0072020097,.63999999,54.625938,55.505939,1,.98113471
35,2009,1,2014,-5,54.879322,0,0,-.80514282,.0072020097,.72000003,54.879322,55.869324,1,.84453803
35,2010,1,2014,-4,55.918358,0,0,-.80514282,.0072020097,.80000001,55.918358,57.018356,1,.51149315
35,2011,1,2014,-3,56.128399,0,0,-.80514282,.0072020097,.88,56.128399,57.338398,1,.3051725
35,2013,1,2014,-1,55.554642,0,0,-.80514282,.0072020097,1.04,55.554642,56.984642,1,.62502176
35,2014,1,2014,0,55.47887,-.25,1,-.80514282,.0072020097,1.12,55.72887,57.018871,1,.060774885
35,2015,1,2014,1,55.588261,-.5,1,-.80514282,.0072020097,1.2,56.088261,57.238262,1,.87745869
35,2016,1,2014,2,54.820885,-.75,1,-.80514282,.0072020097,1.28,55.570885,56.580883,1,.32193288
35,2017,1,2014,3,54.465782,-1,1,-.80514282,.0072020097,1.36,55.465782,56.335781,1,.32645455
35,2018,1,2014,4,54.603199,-1,1,-.80514282,.0072020097,1.4400001,55.603199,56.583199,1,.45581812
35,2019,1,2014,5,55.189407,-1,1,-.80514282,.0072020097,1.52,56.189407,57.279408,1,.93418491
36,2000,0,,,55.946701,0,0,.45556441,.064920433,0,55.946701,55.946701,1,.42110744
36,2001,0,,,55.768471,0,0,.45556441,.064920433,.079999998,55.768471,55.768471,1,.99646866
36,2002,0,,,55.909157,0,0,.45556441,.064920433,.16,55.909157,55.909157,1,.50437218
36,2003,0,,,55.9445,0,0,.45556441,.064920433,.23999999,55.9445,55.9445,1,.83561456
36,2004,0,,,56.545788,0,0,.45556441,.064920433,.31999999,56.545788,56.545788,1,.98269141
36,2005,0,,,57.212246,0,0,.45556441,.064920433,.40000001,57.212246,57.212246,1,.41636598
36,2006,0,,,57.433891,0,0,.45556441,.064920433,.47999999,57.433891,57.433891,1,.77523738
36,2007,0,,,55.872978,0,0,.45556441,.064920433,.56,55.872978,55.872978,1,.95094937
36,2008,0,,,57.012726,0,0,.45556441,.064920433,.63999999,57.012726,57.012726,1,.41046336
36,2009,0,,,57.356037,0,0,.45556441,.064920433,.72000003,57.356037,57.356037,1,.15156753
36,2010,0,,,56.836967,0,0,.45556441,.064920433,.80000001,56.836967,56.836967,1,.47734746
36,2011,0,,,57.052586,0,0,.45556441,.064920433,.88,57.052586,57.052586,1,.49153152
36,2012,0,,,56.733212,0,0,.45556441,.064920433,.95999998,56.733212,56.733212,1,.51985294
36,2013,0,,,57.604912,0,0,.45556441,.064920433,1.04,57.604912,57.604912,1,.60814017
36,2014,0,,,56.977215,0,0,.45556441,.064920433,1.12,56.977215,56.977215,1,.81995744
36,2015,0,,,57.643761,0,0,.45556441,.064920433,1.2,57.643761,57.643761,1,.61542904
36,2016,0,,,58.370125,0,0,.45556441,.064920433,1.28,58.370125,58.370125,1,.61439997
36,2017,0,,,57.924721,0,0,.45556441,.064920433,1.36,57.924721,57.924721,1,.7222119
36,2018,0,,,57.06525,0,0,.45556441,.064920433,1.4400001,57.06525,57.06525,1,.18379745
36,2019,0,,,58.042065,0,0,.45556441,.064920433,1.52,58.042065,58.042065,1,.32028073
37,2000,0,,,55.298054,0,0,.26430929,-.0053911908,0,55.298054,55.298054,1,.99983567
37,2001,0,,,55.32206,0,0,.26430929,-.0053911908,.079999998,55.32206,55.32206,1,.57423288
37,2002,0,,,56.00087,0,0,.26430929,-.0053911908,.16,56.00087,56.00087,1,.4802897
37,2003,0,,,55.82835,0,0,.26430929,-.0053911908,.23999999,55.82835,55.82835,1,.35392737
37,2004,0,,,55.221203,0,0,.26430929,-.0053911908,.31999999,55.221203,55.221203,1,.82699424
37,2005,0,,,56.318108,0,0,.26430929,-.0053911908,.40000001,56.318108,56.318108,1,.18020301
37,2006,0,,,56.273537,0,0,.26430929,-.0053911908,.47999999,56.273537,56.273537,1,.56719565
37,2007,0,,,55.527164,0,0,.26430929,-.0053911908,.56,55.527164,55.527164,1,.73493963
37,2008,0,,,55.686905,0,0,.26430929,-.0053911908,.63999999,55.686905,55.686905,1,.45998779
37,2009,0,,,56.169426,0,0,.26430929,-.0053911908,.72000003,56.169426,56.169426,1,.95866281
37,2010,0,,,56.067341,0,0,.26430929,-.0053911908,.80000001,56.067341,56.067341,1,.35929242
37,2011,0,,,56.314285,0,0,.26430929,-.0053911908,.88,56.314285,56.314285,1,.25150236
37,2012,0,,,55.275784,0,0,.26430929,-.0053911908,.95999998,55.275784,55.275784,1,.97336334
37,2013,0,,,56.211315,0,0,.26430929,-.0053911908,1.04,56.211315,56.211315,1,.54853451
37,2014,0,,,55.940563,0,0,.26430929,-.0053911908,1.12,55.940563,55.940563,1,.69189322
37,2015,0,,,55.769932,0,0,.26430929,-.0053911908,1.2,55.769932,55.769932,1,.74285167
37,2016,0,,,56.403065,0,0,.26430929,-.0053911908,1.28,56.403065,56.403065,1,.61825228
37,2017,0,,,56.760963,0,0,.26430929,-.0053911908,1.36,56.760963,56.760963,1,.08968056
37,2018,0,,,56.526089,0,0,.26430929,-.0053911908,1.4400001,56.526089,56.526089,1,.0071854531
37,2019,0,,,57.359562,0,0,.26430929,-.0053911908,1.52,57.359562,57.359562,1,.2677508
38,2000,0,,,54.608032,0,0,.016541651,-.0085126851,0,54.608032,54.608032,1,.35580409
38,2001,0,,,55.682648,0,0,.016541651,-.0085126851,.079999998,55.682648,55.682648,1,.79920465
38,2002,0,,,55.018364,0,0,.016541651,-.0085126851,.16,55.018364,55.018364,1,.82638311
38,2003,0,,,54.758915,0,0,.016541651,-.0085126851,.23999999,54.758915,54.758915,1,.97207791
38,2004,0,,,56.043274,0,0,.016541651,-.0085126851,.31999999,56.043274,56.043274,1,.57252985
38,2005,0,,,55.370125,0,0,.016541651,-.0085126851,.40000001,55.370125,55.370125,1,.93023622
38,2006,0,,,55.267708,0,0,.016541651,-.0085126851,.47999999,55.267708,55.267708,1,.18081066
38,2007,0,,,55.797352,0,0,.016541651,-.0085126851,.56,55.797352,55.797352,1,.70328927
38,2008,0,,,54.393154,0,0,.016541651,-.0085126851,.63999999,54.393154,54.393154,1,.6496228
38,2009,0,,,56.070889,0,0,.016541651,-.0085126851,.72000003,56.070889,56.070889,1,.16383311
38,2010,0,,,55.425842,0,0,.016541651,-.0085126851,.80000001,55.425842,55.425842,1,.66419977
38,2011,0,,,54.862434,0,0,.016541651,-.0085126851,.88,54.862434,54.862434,1,.21580505
38,2012,0,,,55.898354,0,0,.016541651,-.0085126851,.95999998,55.898354,55.898354,1,.93047875
38,2013,0,,,55.65646,0,0,.016541651,-.0085126851,1.04,55.65646,55.65646,1,.051933821
38,2014,0,,,56.046391,0,0,.016541651,-.0085126851,1.12,56.046391,56.046391,1,.52161729
38,2015,0,,,55.239868,0,0,.016541651,-.0085126851,1.2,55.239868,55.239868,1,.59134495
38,2016,0,,,55.982708,0,0,.016541651,-.0085126851,1.28,55.982708,55.982708,1,.83356804
38,2017,0,,,55.733307,0,0,.016541651,-.0085126851,1.36,55.733307,55.733307,1,.2873224
38,2018,0,,,56.571602,0,0,.016541651,-.0085126851,1.4400001,56.571602,56.571602,1,.34710443
38,2019,0,,,57.527512,0,0,.016541651,-.0085126851,1.52,57.527512,57.527512,1,.39820871
39,2000,0,,,54.506989,0,0,-.67614084,-.034303918,0,54.506989,54.506989,1,.72245926
39,2001,0,,,55.358219,0,0,-.67614084,-.034303918,.079999998,55.358219,55.358219,1,.8031078
39,2002,0,,,54.645775,0,0,-.67614084,-.034303918,.16,54.645775,54.645775,1,.63883126
39,2003,0,,,55.077053,0,0,-.67614084,-.034303918,.23999999,55.077053,55.077053,1,.031695273
39,2004,0,,,54.766239,0,0,-.67614084,-.034303918,.31999999,54.766239,54.766239,1,.17652148
39,2005,0,,,54.563007,0,0,-.67614084,-.034303918,.40000001,54.563007,54.563007,1,.075183161
39,2006,0,,,53.358849,0,0,-.67614084,-.034303918,.47999999,53.358849,53.358849,1,.077965379
39,2007,0,,,54.690231,0,0,-.67614084,-.034303918,.56,54.690231,54.690231,1,.20568551
39,2008,0,,,54.4534,0,0,-.67614084,-.034303918,.63999999,54.4534,54.4534,1,.92085874
39,2009,0,,,54.55714,0,0,-.67614084,-.034303918,.72000003,54.55714,54.55714,1,.88036662
39,2010,0,,,54.831013,0,0,-.67614084,-.034303918,.80000001,54.831013,54.831013,1,.46114182
39,2011,0,,,54.673725,0,0,-.67614084,-.034303918,.88,54.673725,54.673725,1,.50553852
39,2012,0,,,55.263348,0,0,-.67614084,-.034303918,.95999998,55.263348,55.263348,1,.61736232
39,2013,0,,,55.307835,0,0,-.67614084,-.034303918,1.04,55.307835,55.307835,1,.85625249
39,2014,0,,,54.761654,0,0,-.67614084,-.034303918,1.12,54.761654,54.761654,1,.22246589
39,2015,0,,,55.289555,0,0,-.67614084,-.034303918,1.2,55.289555,55.289555,1,.51833367
39,2016,0,,,54.712425,0,0,-.67614084,-.034303918,1.28,54.712425,54.712425,1,.65126562
39,2017,0,,,54.867081,0,0,-.67614084,-.034303918,1.36,54.867081,54.867081,1,.96100807
39,2018,0,,,55.137589,0,0,-.67614084,-.034303918,1.4400001,55.137589,55.137589,1,.11428356
39,2019,0,,,54.627483,0,0,-.67614084,-.034303918,1.52,54.627483,54.627483,1,.92551392
40,2000,0,,,52.777893,0,0,-1.692035,-.02198144,0,52.777893,52.777893,1,.040425301
40,2001,0,,,53.528912,0,0,-1.692035,-.02198144,.079999998,53.528912,53.528912,1,.2394281
40,2002,0,,,52.772736,0,0,-1.692035,-.02198144,.16,52.772736,52.772736,1,.54657906
40,2003,0,,,53.24205,0,0,-1.692035,-.02198144,.23999999,53.24205,53.24205,1,.052412741
40,2004,0,,,52.809189,0,0,-1.692035,-.02198144,.31999999,52.809189,52.809189,1,.92132694
40,2005,0,,,54.213421,0,0,-1.692035,-.02198144,.40000001,54.213421,54.213421,1,.36056101
40,2006,0,,,54.055077,0,0,-1.692035,-.02198144,.47999999,54.055077,54.055077,1,.27955395
40,2007,0,,,53.291943,0,0,-1.692035,-.02198144,.56,53.291943,53.291943,1,.93843997
40,2008,0,,,54.475113,0,0,-1.692035,-.02198144,.63999999,54.475113,54.475113,1,.414415
40,2009,0,,,54.390625,0,0,-1.692035,-.02198144,.72000003,54.390625,54.390625,1,.16553007
40,2010,0,,,52.563808,0,0,-1.692035,-.02198144,.80000001,52.563808,52.563808,1,.017820828
40,2011,0,,,55.614075,0,0,-1.692035,-.02198144,.88,55.614075,55.614075,1,.34512365
40,2012,0,,,54.119526,0,0,-1.692035,-.02198144,.95999998,54.119526,54.119526,1,.13822639
40,2013,0,,,54.0821,0,0,-1.692035,-.02198144,1.04,54.0821,54.0821,1,.38222411
40,2014,0,,,54.527424,0,0,-1.692035,-.02198144,1.12,54.527424,54.527424,1,.11918864
40,2015,0,,,54.402992,0,0,-1.692035,-.02198144,1.2,54.402992,54.402992,1,.47433925
40,2016,0,,,54.38015,0,0,-1.692035,-.02198144,1.28,54.38015,54.38015,1,.11326135
40,2017,0,,,54.624702,0,0,-1.692035,-.02198144,1.36,54.624702,54.624702,1,.60068548
40,2018,0,,,54.8839,0,0,-1.692035,-.02198144,1.4400001,54.8839,54.8839,1,.96775693
40,2019,0,,,54.974068,0,0,-1.692035,-.02198144,1.52,54.974068,54.974068,1,.360984
41,2000,0,,,56.940014,0,0,1.5861044,.010764723,0,56.940014,56.940014,1,.91651851
41,2001,0,,,55.885593,0,0,1.5861044,.010764723,.079999998,55.885593,55.885593,1,.28499708
41,2002,0,,,56.77647,0,0,1.5861044,.010764723,.16,56.77647,56.77647,1,.98559564
41,2003,0,,,56.747402,0,0,1.5861044,.010764723,.23999999,56.747402,56.747402,1,.99023712
41,2004,0,,,57.749695,0,0,1.5861044,.010764723,.31999999,57.749695,57.749695,1,.58869141
41,2005,0,,,57.306801,0,0,1.5861044,.010764723,.40000001,57.306801,57.306801,1,.54743171
41,2006,0,,,57.498398,0,0,1.5861044,.010764723,.47999999,57.498398,57.498398,1,.33130628
41,2007,0,,,57.310562,0,0,1.5861044,.010764723,.56,57.310562,57.310562,1,.024216413
41,2008,0,,,57.200863,0,0,1.5861044,.010764723,.63999999,57.200863,57.200863,1,.62584502
41,2009,0,,,57.671772,0,0,1.5861044,.010764723,.72000003,57.671772,57.671772,1,.51572621
41,2010,0,,,56.02932,0,0,1.5861044,.010764723,.80000001,56.02932,56.02932,1,.43621811
41,2011,0,,,57.124218,0,0,1.5861044,.010764723,.88,57.124218,57.124218,1,.51026917
41,2012,0,,,57.841354,0,0,1.5861044,.010764723,.95999998,57.841354,57.841354,1,.66916865
41,2013,0,,,57.235828,0,0,1.5861044,.010764723,1.04,57.235828,57.235828,1,.51064306
41,2014,0,,,58.397224,0,0,1.5861044,.010764723,1.12,58.397224,58.397224,1,.090626575
41,2015,0,,,58.623074,0,0,1.5861044,.010764723,1.2,58.623074,58.623074,1,.27646658
41,2016,0,,,58.7411,0,0,1.5861044,.010764723,1.28,58.7411,58.7411,1,.77951008
